X,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,retweeted,longitude,latitude,text
510,FALSE,<NA>,8/8/2013 1:30,FALSE,NA,3.65E+17,NA,"<a href=""http://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",VinDiegoWine,0,FALSE,NA,NA,"Did you know? Chardonnay, with 95,000 acres, is the wine type variety with the most acreage planted in California? #funfacts #sandiego"
511,FALSE,Sipp_ChardonNAY,8/8/2013 1:29,FALSE,3.65E+17,3.65E+17,203744787,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aaliyah_maxwell,1,FALSE,NA,NA,"@Sipp_ChardonNAY lol, idec if you did ."
512,FALSE,<NA>,8/8/2013 1:27,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sipp_ChardonNAY,1,FALSE,NA,NA,RT @aaliyah_maxwell: @Sipp_ChardonNAY we didnt date we just talked .
513,FALSE,<NA>,8/8/2013 1:27,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sipp_ChardonNAY,1,FALSE,NA,NA,RT @aaliyah_maxwell: @Sipp_ChardonNAY genay we didnt date .
514,FALSE,aaliyah_maxwell,8/8/2013 1:27,FALSE,3.65E+17,3.65E+17,299359761,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,@aaliyah_maxwell aww shit lol I'm salty. well you still my man's. I'm not gonna do that
515,FALSE,<NA>,8/8/2013 1:27,FALSE,NA,3.65E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",IsabellaNeira,0,FALSE,NA,NA,Segundo plato #marquesdecasaconcha food &amp; wine tour: Corvina en Salsa Beurre Blanc con MCC Chardonnay? http://t.co/SPxe2a0rbz
516,FALSE,<NA>,8/8/2013 1:26,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Lol well can you put another one up there for me lol ? naaaaw lol iont do that. when I make them I just do it fo... http://t.co/WnYmJyxc41
517,FALSE,<NA>,8/8/2013 1:24,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nikkaaayym,1,FALSE,NA,NA,Daaaang there's an older lady here getting her nails did too with Chardonnay in her cup.
518,FALSE,<NA>,8/8/2013 1:23,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jayhartmannn,1,FALSE,NA,NA,RT @Mr_Langevin28: @jayhartmannn Fine glass of Chardonnay sounds too good lol
519,FALSE,<NA>,8/8/2013 1:23,FALSE,NA,3.65E+17,NA,web,Cellar_Sisters,1,FALSE,NA,NA,Very nice coverage of #i4c2013 by @mgodello http://t.co/jo66yD7Jh7 @coolchardonnay 72 of 120? samples...#NotBad
520,FALSE,jayhartmannn,8/8/2013 1:22,FALSE,3.65E+17,3.65E+17,804752257,web,Mr_Langevin28,1,FALSE,NA,NA,@jayhartmannn Fine glass of Chardonnay sounds too good lol
521,FALSE,<NA>,8/8/2013 1:22,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bryce_lastkings,0,FALSE,NA,NA,"This was all inspired by a little Marvin Gaye and Chardonnay Little old, but still bangin @BigSean @kanyewest @Roscoedash #finallyfamous"
522,FALSE,<NA>,8/8/2013 1:21,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Nawl I didn't see it ? well it was popping. http://t.co/ylBaLUYs4U
523,FALSE,<NA>,8/8/2013 1:20,FALSE,NA,3.65E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",WiNews,0,FALSE,NA,NA,Charles &amp; Charles Launches 2012 Chardonnay - Newsday http://t.co/OrjyTKiRj5 #wine
524,FALSE,CiarasFringe,8/8/2013 1:18,FALSE,3.65E+17,3.65E+17,636491769,web,Romione69,0,FALSE,NA,NA,@CiarasFringe chardonnay actually
525,FALSE,Franc__OHH,8/8/2013 1:17,FALSE,3.65E+17,3.65E+17,1340696618,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cat_Camilo,0,FALSE,NA,NA,"@Franc__OHH Wait for me, marvin and chardonnay, high and I do it will always be favorites to"
526,FALSE,<NA>,8/8/2013 1:16,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,my ig name phillysking__ ? kk http://t.co/jF52QzgYar
527,FALSE,<NA>,8/8/2013 1:12,FALSE,NA,3.65E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",sarahmchappell,0,FALSE,NA,NA,"Also, Chardonnay! Seriously. @HirschVineyards 2011 is proof that we all need to drink more Cali Chard."
528,FALSE,<NA>,8/8/2013 1:12,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",B00bash,0,FALSE,NA,NA,I had the best roasted duck and Chardonnay for dinner. Dayton always treats me so well.
529,FALSE,<NA>,8/8/2013 1:11,FALSE,NA,3.65E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",PerfectJulia,0,FALSE,NA,NA,Michael David picks 2013 Chardonnay : This past M... http://t.co/FAzl0O7kCS #Lodi
530,FALSE,candace_cupcake,8/8/2013 1:09,FALSE,3.65E+17,3.65E+17,81198984,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kelsey31098,0,FALSE,NA,NA,@candace_cupcake aw haha thanks you Chardonnay! I know I defiantly won't be taking your soul if I ever need one ^_^
531,FALSE,<NA>,8/8/2013 1:09,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,I wanna see you twerk lol ? you ain't see it on IG already? http://t.co/XEFzZIwmQj
532,FALSE,<NA>,8/8/2013 1:09,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BigDaddy_Lizz,0,FALSE,NA,NA,Glass of Chardonnay to start the night &gt;
533,FALSE,WRFARadio,8/8/2013 1:08,FALSE,NA,3.65E+17,817459603,"<a href=""http://www.spinitron.com"" rel=""nofollow"">Spinitron Playlists</a>",WRFASpins,0,FALSE,NA,NA,@WRFARadio Playlist: Mudhoney?Chardonnay . Streaming at http://t.co/dBg8AjuSXe
534,FALSE,<NA>,8/8/2013 1:07,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",XORegi,0,FALSE,NA,NA,Chardonnay just understands
535,FALSE,<NA>,8/8/2013 1:05,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ahhKaitMarie,0,FALSE,NA,NA,Got a class of Chardonnay with my dinner cause I'm fancy like that
536,FALSE,<NA>,8/8/2013 1:03,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",algreaney,0,FALSE,NA,NA,Going through an identity crisis. Bought a Chardonnay.
537,FALSE,<NA>,8/8/2013 1:02,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",runge_sarah,0,FALSE,NA,NA,Chardonnay&amp;&amp;Grapefruit Juice
538,FALSE,<NA>,8/8/2013 1:01,FALSE,NA,3.65E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",WineHype,0,FALSE,NA,NA,446 Chardonnay: Last night I reviewed the 337 cabernet sauvignon and tonight I thought I?d give pro... http://t.co/rmv84WGp3u #wine logs
539,FALSE,<NA>,8/8/2013 1:01,FALSE,NA,3.65E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",TopWineNews,0,FALSE,NA,NA,446 Chardonnay: Last night I reviewed the 337 cabernet sauvignon and tonight I thought I?d give props to his s... http://t.co/Cr4VEOzaMB
540,FALSE,DrinkWhatULike,8/8/2013 1:01,FALSE,3.65E+17,3.65E+17,51833663,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",girlmeetsglass,0,FALSE,NA,NA,@DrinkWhatULike @VAWineTime @swirlsipsnark @CellarBlog @Virginia_Made @EarlyMountain Hey all!! Sippin Chardonnay fr BC Canada tonite #WW
541,FALSE,<NA>,8/8/2013 1:00,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SaidtheBastard,0,FALSE,NA,NA,If your name is Chardonnay or Aliz? I automatically wanna be your friend.
542,FALSE,<NA>,8/8/2013 0:59,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheRealFlyGirl,0,FALSE,NA,NA,Drinking Chardonnay in the sunroom of my new housie! #NewBeginnings #letsfuckingdothis
543,FALSE,<NA>,8/8/2013 0:55,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theAnneRoot,0,FALSE,NA,NA,"It is crate and barrel stemware, but it's not Chardonnay. It's a dead baby from the blender!! #rememberthe90's"
544,FALSE,<NA>,8/8/2013 0:55,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KAYoung2992,0,FALSE,NA,NA,Can I interest you in a glass of Chardonnay?
545,FALSE,<NA>,8/8/2013 0:54,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",aguida_g,0,FALSE,NA,NA,#Np Mavin gage &amp; Chardonnay - Big Sean ft Kanye West n Roscoe Dash
546,FALSE,<NA>,8/8/2013 0:54,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ittybittybitt,0,FALSE,NA,NA,My life is back! @maryabernathy is home from Europe! Crack open the straw-ber-ita and Chardonnay!
547,FALSE,JamesTheWineGuy,8/8/2013 0:53,FALSE,3.65E+17,3.65E+17,17032442,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JaceRockets,0,FALSE,NA,NA,@JamesTheWineGuy hola James! Hope you are well my friend! #cheers! #Chardonnay #Unoaked #Salute
548,FALSE,JaceRockets,8/8/2013 0:52,FALSE,3.65E+17,3.65E+17,1653242594,web,JamesTheWineGuy,0,FALSE,NA,NA,@JaceRockets Hola Jace! #Unoaked #Chardonnay
549,FALSE,<NA>,8/8/2013 0:51,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Oisinmul,0,FALSE,NA,NA,Chardonnay all the way! #Nice #Yolo http://t.co/QI7EO8jVr2
550,FALSE,JamesTheWineGuy,8/8/2013 0:50,FALSE,3.65E+17,3.65E+17,17032442,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume?for?Android</a>",TroyAardema,0,FALSE,NA,NA,@JamesTheWineGuy unoaked. I find chardonnay usually is overdone with oak and a lot of the grapes flavors are masked because of it.
551,FALSE,<NA>,8/8/2013 0:49,FALSE,NA,3.65E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",MsTerroir,0,FALSE,NA,NA,Charles &amp; Charles launch 2012 Chardonnay http://t.co/hYXvrIjzUB
552,FALSE,<NA>,8/8/2013 0:49,FALSE,NA,3.65E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",MontanaCityWine,0,FALSE,NA,NA,Charles &amp; Charles launch 2012 Chardonnay http://t.co/Wix84XSEXG
553,FALSE,<NA>,8/8/2013 0:48,FALSE,NA,3.65E+17,NA,"<a href=""http://getglue.com"" rel=""nofollow"">GetGlue.com</a>",AXEtheMercenary,0,FALSE,NA,NA,Chardonnay to Tasha: Why is the first place you go a lie? #TheGameBET #GetGlue http://t.co/3vnOwGEyPm
554,FALSE,<NA>,8/8/2013 0:47,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BrianaKimberlyn,0,FALSE,NA,NA,And this was all inspired by a little Marvin Gaye and Chardonnay.
555,FALSE,JamesTheWineGuy,8/8/2013 0:47,FALSE,3.65E+17,3.65E+17,17032442,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wineshout,0,FALSE,NA,NA,Oaked ...usually ?@JamesTheWineGuy: Question: Chardonnay - Oaked or Unoaked??
556,FALSE,<NA>,8/8/2013 0:46,FALSE,NA,3.65E+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",aandcadventure,0,FALSE,NA,NA,?@JamesTheWineGuy: Question: Chardonnay - Oaked or Unoaked?? Unoaked please!
557,FALSE,sunshinemug,8/8/2013 0:45,FALSE,3.65E+17,3.65E+17,14117777,web,JamesTheWineGuy,0,FALSE,NA,NA,@sunshinemug Chardonnay - Oaked or Unoaked? Just curious about people's preferences.
558,FALSE,<NA>,8/8/2013 0:45,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kingcharles0921,0,FALSE,NA,NA,"Channeling Maggie Griffin with buttery box Chardonnay #TipIt Yes, when you roll with C Daddy it's always klassy ... http://t.co/NCrLi6nIHe"
559,FALSE,<NA>,8/8/2013 0:45,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TeddyRockStar,1,FALSE,NA,NA,RT @CarmSteliotes: Steliotes Penthouse Sunset &amp; a Chardonnay! #pittsburgh @TeddyRockStar http://t.co/5BAGrI3oEM
560,FALSE,<NA>,8/8/2013 0:45,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CarmSteliotes,1,FALSE,NA,NA,Steliotes Penthouse Sunset &amp; a Chardonnay! #pittsburgh @TeddyRockStar http://t.co/5BAGrI3oEM
561,FALSE,<NA>,8/8/2013 0:43,FALSE,NA,3.65E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",TheDavidBowie,0,FALSE,NA,NA,"listening to rammstein, reading american psycho, drinking chardonnay &amp; soaking my savaged, grotesque? http://t.co/RH5z1a2jcR"
562,FALSE,myvinespot,8/8/2013 0:42,FALSE,3.65E+17,3.65E+17,71745649,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",geriteaches,0,FALSE,NA,NA,Ditto?@myvinespot: I enjoy all styles of well-made Chardonnay. It totally depends on the mood and the food. #PWCwines?
563,FALSE,<NA>,8/8/2013 0:42,FALSE,NA,3.65E+17,NA,web,JamesTheWineGuy,0,FALSE,NA,NA,Question: Chardonnay - Oaked or Unoaked?
564,FALSE,<NA>,8/8/2013 0:40,FALSE,NA,3.65E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",ChrisTSmithTX,0,FALSE,NA,NA,having a glass of chardonnay in honor of Pope Francis
565,FALSE,<NA>,8/8/2013 0:40,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Voodoo_Vixen,1,FALSE,NA,NA,RT @UltimateBGC: @Voodoo_Vixen @ChipotleTwins That's Chardonnay
566,FALSE,<NA>,8/8/2013 0:39,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DOPEITSMOM,0,FALSE,NA,NA,WATCHING OC &amp; DRINKING CHARDONNAY HAHA
567,FALSE,Voodoo_Vixen,8/8/2013 0:39,FALSE,3.65E+17,3.65E+17,1051812037,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",UltimateBGC,1,FALSE,NA,NA,@Voodoo_Vixen @ChipotleTwins That's Chardonnay
568,FALSE,4everBrandy,8/8/2013 0:39,FALSE,NA,3.65E+17,27406401,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NaySims,0,FALSE,NA,NA,@4everBrandy is so believable as Chardonnay
569,FALSE,<NA>,8/8/2013 0:38,FALSE,NA,3.65E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",grapevinetrail,0,FALSE,NA,NA,"Charles &amp; Charles Launches 2012 Chardonnay: From Columbia Valley, Washington Walla Walla, WA August 07... http://t.co/kwDax3NbjV"
570,FALSE,<NA>,8/8/2013 0:36,FALSE,NA,3.65E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",d_segrest,0,FALSE,NA,NA,A glass of Chardonnay? Yes please! http://t.co/0bHm2BndXJ
571,FALSE,<NA>,8/8/2013 0:35,FALSE,NA,3.65E+17,NA,web,MettD,1,FALSE,NA,NA,RT @JamesTheWineGuy: #Chardonnay @pwcwines I predict simple majority of #Chardonnay will be 60% #Unoaked of the market in the next half gen?
572,FALSE,<NA>,8/8/2013 0:34,FALSE,NA,3.65E+17,NA,web,JamesTheWineGuy,1,FALSE,NA,NA,#Chardonnay @pwcwines I predict simple majority of #Chardonnay will be 60% #Unoaked of the market in the next half generation - 7 years.
573,FALSE,FourVines,8/8/2013 0:34,FALSE,NA,3.65E+17,110868700,"<a href=""http://www.yourbrandlive.com"" rel=""nofollow"">brandlive</a>",50StatesofWine,0,FALSE,NA,NA,"@FourVines Naked Chardonnay aimed at younger, neophyte drinkers, but we liked it too! http://t.co/4LjLCwMjBY"
574,FALSE,<NA>,8/8/2013 0:34,FALSE,NA,3.65E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",myvinespot,0,FALSE,NA,NA,I enjoy all styles of well-made Chardonnay. It totally depends on the mood and the food. #PWCwines
575,FALSE,FourVines,8/8/2013 0:32,FALSE,NA,3.65E+17,110868700,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",myvinespot,0,FALSE,NA,NA,"@FourVines 2011 Naked #Chardonnay ~ Good juice for the $. Uncomplicated, yet satisfying &amp; tasty. Ripe for summertime sipping. $12 #PWCwines"
576,FALSE,<NA>,8/8/2013 0:32,FALSE,NA,3.65E+17,NA,"<a href=""http://www.yourbrandlive.com"" rel=""nofollow"">brandlive</a>",CharlesComm,0,FALSE,NA,NA,Unoaked #Chardonnay is gaining momentum but a long haul to outpace oaked #PWCwines http://t.co/Lj5xLOEuTa
577,FALSE,<NA>,8/8/2013 0:31,FALSE,NA,3.65E+17,NA,"<a href=""http://www.yourbrandlive.com"" rel=""nofollow"">brandlive</a>",pullthatcork,0,FALSE,NA,NA,I prefer unoaked or very light oaked Chardonnay. #PWCwines http://t.co/wzX80B0PeX
578,FALSE,<NA>,8/8/2013 0:31,FALSE,NA,3.65E+17,NA,"<a href=""http://www.yourbrandlive.com"" rel=""nofollow"">brandlive</a>",benitowine,0,FALSE,NA,NA,Oaked or unoaked chardonnay... Do I have to declare a major? I like both. @FourVines #PWCwines http://t.co/IUs8U2zbyv
579,FALSE,<NA>,8/8/2013 0:30,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",d_segrest,0,FALSE,NA,NA,This glass of Chardonnay is about to be right on time!
580,FALSE,<NA>,8/8/2013 0:30,FALSE,NA,3.65E+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",HiBriana_,0,FALSE,NA,NA,The part where Chardonnay leaves Jason makes me cry everytime brooooo !! : (
581,FALSE,<NA>,8/8/2013 0:30,FALSE,NA,3.65E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",KeepCalmCloudOn,0,FALSE,NA,NA,"Dinner with my Pops.......and oh, this bottle of '09 Chardonnay from Chateau St. Jean #priceless (aka? http://t.co/7ZqcRUg8R8"
582,FALSE,<NA>,8/8/2013 0:30,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_breeahnuh,0,FALSE,NA,NA,!!! @davalyns: whispering* i ship jason and chardonnay SO HARD
583,FALSE,<NA>,8/8/2013 0:30,FALSE,NA,3.65E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>",calvinparker47,0,FALSE,NA,NA,@emily_george5: @calvinparker47 @LibbygeorgeXx @EmeliaDelgardo1 owwww splendid cant wait to have some chicken an chardonnay  wtf is that
584,FALSE,<NA>,8/8/2013 0:30,FALSE,NA,3.65E+17,NA,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>",TheSweetestSag,0,FALSE,NA,NA,Chardonnay and Jason was the reason I watched the show!!!!! #TheGame @f
585,FALSE,<NA>,8/8/2013 0:30,FALSE,NA,3.65E+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",ceeplez,0,FALSE,NA,NA,Chardonnay makes The Game
586,FALSE,calvinparker47,8/8/2013 0:29,FALSE,3.65E+17,3.65E+17,351886263,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",emily_george5,0,FALSE,NA,NA,@calvinparker47 @LibbygeorgeXx @EmeliaDelgardo1 owwww splendid cant wait to have some chicken an chardonnay
587,FALSE,<NA>,8/8/2013 0:29,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tupactopusss,1,FALSE,NA,NA,RT @_iPreach: Just to set the mood I bought some Marvin Gay and Chardonnay
588,FALSE,<NA>,8/8/2013 0:28,FALSE,NA,3.65E+17,NA,web,MayfieldWines,1,FALSE,NA,NA,RT @JamesTheWineGuy: Q - will unoaked Chardonnay overtake oaked? http://t.co/AwDM6GlpMg
589,FALSE,<NA>,8/8/2013 0:28,FALSE,NA,3.65E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",_MattzD,0,FALSE,NA,NA,Now I see Leaving Chardonnay
590,FALSE,<NA>,8/8/2013 0:28,FALSE,NA,3.65E+17,NA,"<a href=""http://www.yourbrandlive.com"" rel=""nofollow"">brandlive</a>",JamesTheWineGuy,1,FALSE,NA,NA,Q - will unoaked Chardonnay overtake oaked? http://t.co/AwDM6GlpMg
591,FALSE,<NA>,8/8/2013 0:28,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sip_Chardonnay,16,FALSE,NA,NA,"RT @FinesseAmour: Guys that say I don't like girls that wear weave are hypocrites. They be out here worshippin these famous women, what y?"
592,FALSE,<NA>,8/8/2013 0:28,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KatyNozar,0,FALSE,NA,NA,candle Jackson Chardonnay Carlo says in his best Asian accent whilst impersonating our waitress
593,FALSE,<NA>,8/8/2013 0:27,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JJMacKen,4,FALSE,NA,NA,RT @WineCountryOnt: #WineryWednesday! @SunnyHarwoodPEC is 100% solar-powered and known for excellent Chardonnay. Visit their fab patio this?
594,FALSE,<NA>,8/8/2013 0:27,FALSE,NA,3.65E+17,NA,web,AhmadTillery,0,FALSE,NA,NA,"Chardonnay tryna talk sense into Jason but he don't wanna listen, smh that's his bad."
595,FALSE,<NA>,8/8/2013 0:26,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_StressNoHoe,0,FALSE,NA,NA,I need me a girl like Chardonnay
596,FALSE,<NA>,8/8/2013 0:26,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GoYanni,2,FALSE,NA,NA,From Moesha to Chardonnay WHAT A STRETCH.
597,FALSE,<NA>,8/8/2013 0:25,FALSE,NA,3.65E+17,NA,web,davalyns,0,FALSE,NA,NA,whispering* i ship jason and chardonnay SO HARD
598,FALSE,FourVines,8/8/2013 0:24,FALSE,NA,3.65E+17,110868700,"<a href=""http://www.yourbrandlive.com"" rel=""nofollow"">brandlive</a>",50StatesofWine,0,FALSE,NA,NA,@FourVines Naked Unoaked Chardonnay - label is reminiscent of stainless steel @purplewineco #PWCwines http://t.co/4LjLCwMjBY
599,FALSE,<NA>,8/8/2013 0:24,FALSE,NA,3.65E+17,NA,web,Northofsevn,4,FALSE,NA,NA,RT @WineCountryOnt: #WineryWednesday! @SunnyHarwoodPEC is 100% solar-powered and known for excellent Chardonnay. Visit their fab patio this?
600,FALSE,<NA>,8/8/2013 0:22,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",danaa_v,0,FALSE,NA,NA,Diet Coke Same Same Same Chardonnay
601,FALSE,<NA>,8/8/2013 0:21,FALSE,NA,3.65E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",RedHillEstate,0,FALSE,NA,NA,You will find the Red Hill P&amp;Q Chardonnay with a 95 point rating in this little number http://t.co/yITqEjg42J
602,FALSE,<NA>,8/8/2013 0:19,FALSE,NA,3.65E+17,NA,"<a href=""http://untappd.com"" rel=""nofollow"">Untappd</a>",thedachro,0,FALSE,NA,NA,Drinking a Melange A Trois by @NEBrewingCo ? http://t.co/ibvJibBOPw #photo
603,FALSE,<NA>,8/8/2013 0:19,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",studiohousePEC,4,FALSE,NA,NA,RT @WineCountryOnt: #WineryWednesday! @SunnyHarwoodPEC is 100% solar-powered and known for excellent Chardonnay. Visit their fab patio this?
604,FALSE,<NA>,8/8/2013 0:19,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jarengb,0,FALSE,NA,NA,Chardonnay hit the spot!
605,FALSE,<NA>,8/8/2013 0:18,FALSE,NA,3.65E+17,NA,"<a href=""http://www.yourbrandlive.com"" rel=""nofollow"">brandlive</a>",MsPullThatCork,0,FALSE,NA,NA,Love that the @FourVines Naked Chardonnay is sourced from Santa Barbara Co #pwcwines
606,FALSE,<NA>,8/8/2013 0:18,FALSE,NA,3.65E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>",SunnyHarwoodPEC,4,FALSE,NA,NA,RT @WineCountryOnt: #WineryWednesday! @SunnyHarwoodPEC is 100% solar-powered and known for excellent Chardonnay. Visit their fab patio this?
607,FALSE,<NA>,8/8/2013 0:18,FALSE,NA,3.65E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",unknwnfuture,0,FALSE,NA,NA,No Chardonnay? Sucks for Hannah's mom. #PLL
